!! n150w40.002    37.30 1077


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
   58      35.00      47.00       0.00      74.00      96.00       0.00
   59      45.00      48.00       0.00      85.00     118.00       0.00
   60      38.00      44.00       0.00      49.00      96.00       0.00
   61      29.00      22.00       0.00     185.00     224.00       0.00
   62      11.00       8.00       0.00     334.00     351.00       0.00
   63       1.00      13.00       0.00     405.00     451.00       0.00
   64      20.00      47.00       0.00     467.00     527.00       0.00
   65      38.00      35.00       0.00       1.00      32.00       0.00
   66      20.00      49.00       0.00     454.00     491.00       0.00
   67      25.00      50.00       0.00     466.00     499.00       0.00
   68      28.00      41.00       0.00     110.00     143.00       0.00
   69      19.00      31.00       0.00     594.00     617.00       0.00
   70      30.00       1.00       0.00     256.00     311.00       0.00
   71      46.00      30.00       0.00       2.00      60.00       0.00
   72      27.00      45.00       0.00      90.00     128.00       0.00
   73       9.00      23.00       0.00     333.00     383.00       0.00
   74      45.00      21.00       0.00     216.00     255.00       0.00
   75      37.00      25.00       0.00     211.00     244.00       0.00
   76      25.00      10.00       0.00     152.00     200.00       0.00
   77       4.00      22.00       0.00     430.00     472.00       0.00
   78       4.00      43.00       0.00     478.00     532.00       0.00
   79       4.00      28.00       0.00     423.00     459.00       0.00
   80      13.00      15.00       0.00     338.00     364.00       0.00
   81       6.00      35.00       0.00     387.00     397.00       0.00
   82       2.00      12.00       0.00     394.00     416.00       0.00
   83      11.00      20.00       0.00     345.00     407.00       0.00
   84      14.00      44.00       0.00     466.00     498.00       0.00
   85      10.00      50.00       0.00     498.00     561.00       0.00
   86      22.00      16.00       0.00     135.00     189.00       0.00
   87       5.00      30.00       0.00     357.00     404.00       0.00
   88       1.00      21.00       0.00     390.00     406.00       0.00
   89      37.00      17.00       0.00     188.00     202.00       0.00
   90      44.00      10.00       0.00     712.00     739.00       0.00
   91      29.00      43.00       0.00     111.00     148.00       0.00
   92      43.00      28.00       0.00     208.00     232.00       0.00
   93       6.00      32.00       0.00     374.00     391.00       0.00
   94      15.00      33.00       0.00     566.00     580.00       0.00
   95      38.00      46.00       0.00      52.00      87.00       0.00
   96       8.00      20.00       0.00     614.00     665.00       0.00
   97      12.00      49.00       0.00     491.00     524.00       0.00
   98      47.00      26.00       0.00      29.00      69.00       0.00
   99      43.00      18.00       0.00     222.00     244.00       0.00
  100      43.00      37.00       0.00     850.00     871.00       0.00
  101      24.00      48.00       0.00     477.00     524.00       0.00
  102      24.00      30.00       0.00     110.00     166.00       0.00
  103      21.00      20.00       0.00     135.00     167.00       0.00
  104      19.00       4.00       0.00     317.00     346.00       0.00
  105      12.00      42.00       0.00     504.00     541.00       0.00
  106      36.00      44.00       0.00      67.00     103.00       0.00
  107      43.00      21.00       0.00     230.00     260.00       0.00
  108      44.00      28.00       0.00      28.00      48.00       0.00
  109      27.00      29.00       0.00     129.00     174.00       0.00
  110      23.00      11.00       0.00     313.00     355.00       0.00
  111      21.00      23.00       0.00     126.00     172.00       0.00
  112       1.00      41.00       0.00     526.00     569.00       0.00
  113      11.00      34.00       0.00     542.00     590.00       0.00
  114      49.00      11.00       0.00     701.00     731.00       0.00
  115      26.00      28.00       0.00     122.00     158.00       0.00
  116      45.00      33.00       0.00     781.00     815.00       0.00
  117      24.00       3.00       0.00     255.00     309.00       0.00
  118      33.00      41.00       0.00      72.00      87.00       0.00
  119      20.00      46.00       0.00     472.00     505.00       0.00
  120      27.00      26.00       0.00     550.00     605.00       0.00
  121      38.00      31.00       0.00       0.00       6.00       0.00
  122       7.00      35.00       0.00     424.00     473.00       0.00
  123      15.00       4.00       0.00     340.00     369.00       0.00
  124      34.00       2.00       0.00     250.00     306.00       0.00
  125      47.00      39.00       0.00     780.00     821.00       0.00
  126      41.00      41.00       0.00      48.00      64.00       0.00
  127      38.00      42.00       0.00      53.00      79.00       0.00
  128      42.00      16.00       0.00     249.00     292.00       0.00
  129       3.00      49.00       0.00     500.00     539.00       0.00
  130      33.00      25.00       0.00     746.00     807.00       0.00
  131      30.00       4.00       0.00     281.00     299.00       0.00
  132       3.00       2.00       0.00     673.00     706.00       0.00
  133      12.00      41.00       0.00     455.00     487.00       0.00
  134      23.00      32.00       0.00     566.00     618.00       0.00
  135      48.00      24.00       0.00     228.00     251.00       0.00
  136      30.00      31.00       0.00     111.00     151.00       0.00
  137       9.00      14.00       0.00     863.00     941.00       0.00
  138      21.00      35.00       0.00     558.00     582.00       0.00
  139       1.00       9.00       0.00     388.00     433.00       0.00
  140      21.00       4.00       0.00     281.00     320.00       0.00
  141      42.00      39.00       0.00      30.00      63.00       0.00
  142       8.00      27.00       0.00     598.00     621.00       0.00
  143      44.00       6.00       0.00     676.00     719.00       0.00
  144      37.00      44.00       0.00      58.00      85.00       0.00
  145      28.00       0.00       0.00     274.00     294.00       0.00
  146       4.00      11.00       0.00     404.00     421.00       0.00
  147      44.00      26.00       0.00       7.00      40.00       0.00
  148       3.00      30.00       0.00     380.00     417.00       0.00
  149      34.00      36.00       0.00       0.00      31.00       0.00
  150       1.00      26.00       0.00     366.00     428.00       0.00
  151      15.00      47.00       0.00     913.00     959.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00
