!! n150w20.004    18.68 979


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
   58       5.00      35.00       0.00     312.00     346.00       0.00
   59      29.00      36.00       0.00     270.00     284.00       0.00
   60      29.00       2.00       0.00      78.00      89.00       0.00
   61      32.00       4.00       0.00      90.00     105.00       0.00
   62       9.00      42.00       0.00     295.00     316.00       0.00
   63      43.00      32.00       0.00     227.00     233.00       0.00
   64      48.00       6.00       0.00     123.00     128.00       0.00
   65      24.00      25.00       0.00     422.00     442.00       0.00
   66      41.00      14.00       0.00     672.00     691.00       0.00
   67       1.00      40.00       0.00     302.00     321.00       0.00
   68      32.00      25.00       0.00     408.00     412.00       0.00
   69      12.00      23.00       0.00     538.00     556.00       0.00
   70      10.00      34.00       0.00     471.00     489.00       0.00
   71      27.00      27.00       0.00     421.00     440.00       0.00
   72      13.00      15.00       0.00      13.00      18.00       0.00
   73      30.00      43.00       0.00     599.00     628.00       0.00
   74      33.00      18.00       0.00     667.00     669.00       0.00
   75       3.00      49.00       0.00     805.00     830.00       0.00
   76      36.00      27.00       0.00     409.00     422.00       0.00
   77      13.00      28.00       0.00     427.00     462.00       0.00
   78      38.00      39.00       0.00     768.00     775.00       0.00
   79      30.00       2.00       0.00      80.00      90.00       0.00
   80      18.00      42.00       0.00     288.00     296.00       0.00
   81      37.00      22.00       0.00     174.00     184.00       0.00
   82      32.00      25.00       0.00     413.00     422.00       0.00
   83       6.00      27.00       0.00     329.00     343.00       0.00
   84      29.00       5.00       0.00      61.00      78.00       0.00
   85      41.00      14.00       0.00     731.00     743.00       0.00
   86      37.00      18.00       0.00     164.00     184.00       0.00
   87      31.00       4.00       0.00      60.00      75.00       0.00
   88      39.00      43.00       0.00     244.00     247.00       0.00
   89       3.00      32.00       0.00     325.00     350.00       0.00
   90       1.00      14.00       0.00     348.00     355.00       0.00
   91      18.00      31.00       0.00     432.00     443.00       0.00
   92      34.00      34.00       0.00     251.00     268.00       0.00
   93      48.00      25.00       0.00     204.00     213.00       0.00
   94      21.00       3.00       0.00      23.00      53.00       0.00
   95      35.00      18.00       0.00     171.00     174.00       0.00
   96      48.00      17.00       0.00     689.00     721.00       0.00
   97      15.00      42.00       0.00     296.00     297.00       0.00
   98      39.00       4.00       0.00     138.00     154.00       0.00
   99       6.00      49.00       0.00     932.00     957.00       0.00
  100      22.00       1.00       0.00      34.00      55.00       0.00
  101      48.00       1.00       0.00     104.00     138.00       0.00
  102       2.00      40.00       0.00     303.00     330.00       0.00
  103      38.00       9.00       0.00     161.00     181.00       0.00
  104      22.00       5.00       0.00      43.00      76.00       0.00
  105       6.00      10.00       0.00     347.00     372.00       0.00
  106      47.00       6.00       0.00     133.00     139.00       0.00
  107      14.00      45.00       0.00     282.00     298.00       0.00
  108      35.00       7.00       0.00      84.00      92.00       0.00
  109      37.00      21.00       0.00     175.00     185.00       0.00
  110       1.00      37.00       0.00     572.00     585.00       0.00
  111      50.00      18.00       0.00     185.00     220.00       0.00
  112      23.00      27.00       0.00     542.00     571.00       0.00
  113      26.00      32.00       0.00     611.00     626.00       0.00
  114      48.00      10.00       0.00     123.00     137.00       0.00
  115      30.00       6.00       0.00      71.00      90.00       0.00
  116       5.00       7.00       0.00     343.00     374.00       0.00
  117      10.00      42.00       0.00     452.00     477.00       0.00
  118      20.00       3.00       0.00      33.00      52.00       0.00
  119       6.00      50.00       0.00     799.00     825.00       0.00
  120       6.00      33.00       0.00     318.00     331.00       0.00
  121       9.00      31.00       0.00     432.00     455.00       0.00
  122       4.00      31.00       0.00     321.00     336.00       0.00
  123      10.00      35.00       0.00     449.00     458.00       0.00
  124      19.00       4.00       0.00      21.00      47.00       0.00
  125      31.00       1.00       0.00      78.00      89.00       0.00
  126      13.00      44.00       0.00     575.00     609.00       0.00
  127      45.00      25.00       0.00     681.00     702.00       0.00
  128      45.00      41.00       0.00     227.00     257.00       0.00
  129      43.00       2.00       0.00     101.00     121.00       0.00
  130      37.00       2.00       0.00      97.00     115.00       0.00
  131      39.00      40.00       0.00     235.00     262.00       0.00
  132      42.00      43.00       0.00     233.00     247.00       0.00
  133       5.00       3.00       0.00     366.00     380.00       0.00
  134      49.00       7.00       0.00     106.00     139.00       0.00
  135      20.00      18.00       0.00     515.00     546.00       0.00
  136      50.00      34.00       0.00     212.00     235.00       0.00
  137      37.00       7.00       0.00      88.00     108.00       0.00
  138      45.00      20.00       0.00     184.00     208.00       0.00
  139       7.00      33.00       0.00     451.00     454.00       0.00
  140      32.00       5.00       0.00      60.00      88.00       0.00
  141      40.00      14.00       0.00     668.00     683.00       0.00
  142      37.00      24.00       0.00     645.00     676.00       0.00
  143      22.00       0.00       0.00      38.00      42.00       0.00
  144      33.00       2.00       0.00      70.00      90.00       0.00
  145      44.00      19.00       0.00     185.00     193.00       0.00
  146      25.00      36.00       0.00     277.00     295.00       0.00
  147      21.00      23.00       0.00     426.00     433.00       0.00
  148      12.00       1.00       0.00     371.00     387.00       0.00
  149      21.00      11.00       0.00      46.00      63.00       0.00
  150      38.00       4.00       0.00      95.00     116.00       0.00
  151      45.00      40.00       0.00     898.00     918.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00

