

!! n100w60.005    56.37 797


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
   58      13.00      28.00       0.00     245.00     270.00       0.00
   59      19.00      29.00       0.00      27.00     106.00       0.00
   60       5.00      29.00       0.00     222.00     290.00       0.00
   61      24.00      35.00       0.00      44.00      92.00       0.00
   62      26.00      25.00       0.00     451.00     474.00       0.00
   63      33.00      11.00       0.00     174.00     207.00       0.00
   64      20.00      32.00       0.00      53.00      77.00       0.00
   65      18.00      35.00       0.00      74.00      83.00       0.00
   66      23.00      23.00       0.00     446.00     497.00       0.00
   67      14.00      19.00       0.00     615.00     695.00       0.00
   68       1.00       2.00       0.00       0.00      69.00       0.00
   69      33.00      48.00       0.00     311.00     424.00       0.00
   70      32.00      49.00       0.00     337.00     367.00       0.00
   71       2.00      15.00       0.00       0.00      51.00       0.00
   72       8.00      20.00       0.00     234.00     260.00       0.00
   73       4.00       8.00       0.00       0.00      28.00       0.00
   74      44.00      46.00       0.00      87.00     138.00       0.00
   75      42.00      46.00       0.00     110.00     122.00       0.00
   76      39.00      22.00       0.00     156.00     182.00       0.00
   77       2.00      27.00       0.00     540.00     613.00       0.00
   78      10.00      28.00       0.00     576.00     665.00       0.00
   79      33.00      40.00       0.00     367.00     407.00       0.00
   80       1.00      31.00       0.00     257.00     288.00       0.00
   81      26.00      45.00       0.00     315.00     408.00       0.00
   82      39.00      44.00       0.00      87.00     119.00       0.00
   83       9.00      24.00       0.00       0.00      98.00       0.00
   84      31.00      10.00       0.00     130.00     196.00       0.00
   85      33.00      12.00       0.00     195.00     213.00       0.00
   86      38.00      18.00       0.00     115.00     204.00       0.00
   87      24.00       9.00       0.00     164.00     240.00       0.00
   88       3.00      34.00       0.00     216.00     314.00       0.00
   89      21.00      29.00       0.00     434.00     467.00       0.00
   90      40.00       0.00       0.00     724.00     735.00       0.00
   91      27.00      43.00       0.00     660.00     744.00       0.00
   92      35.00      27.00       0.00     387.00     491.00       0.00
   93      46.00      12.00       0.00     491.00     520.00       0.00
   94      36.00      44.00       0.00     326.00     387.00       0.00
   95      28.00      33.00       0.00      58.00     140.00       0.00
   96      33.00      22.00       0.00     472.00     508.00       0.00
   97      42.00      24.00       0.00     427.00     465.00       0.00
   98      40.00      47.00       0.00     103.00     134.00       0.00
   99      13.00      37.00       0.00     611.00     665.00       0.00
  100      40.00      39.00       0.00      84.00     122.00       0.00
  101      27.00      23.00       0.00     704.00     721.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00
