!! n150w60.001    58.87 1035


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
   58      27.00      13.00       0.00     155.00     239.00       0.00
   59       3.00      21.00       0.00     518.00     584.00       0.00
   60      48.00      20.00       0.00     266.00     329.00       0.00
   61      15.00       1.00       0.00     822.00     887.00       0.00
   62       9.00       6.00       0.00     235.00     284.00       0.00
   63      49.00      38.00       0.00     742.00     775.00       0.00
   64      37.00       2.00       0.00     650.00     732.00       0.00
   65      28.00       9.00       0.00     147.00     209.00       0.00
   66       4.00      18.00       0.00     525.00     577.00       0.00
   67      10.00      46.00       0.00     388.00     499.00       0.00
   68      12.00      32.00       0.00      19.00     123.00       0.00
   69      18.00      33.00       0.00      82.00     125.00       0.00
   70       8.00      24.00       0.00       2.00      89.00       0.00
   71      12.00      19.00       0.00     498.00     580.00       0.00
   72      45.00      33.00       0.00     295.00     384.00       0.00
   73      13.00       8.00       0.00     239.00     256.00       0.00
   74       1.00      40.00       0.00     456.00     486.00       0.00
   75      15.00      16.00       0.00     506.00     594.00       0.00
   76       9.00       2.00       0.00     226.00     279.00       0.00
   77       6.00      16.00       0.00     530.00     623.00       0.00
   78      20.00      11.00       0.00     176.00     267.00       0.00
   79      17.00      18.00       0.00     503.00     560.00       0.00
   80      10.00      27.00       0.00      47.00     109.00       0.00
   81      20.00      33.00       0.00      34.00      69.00       0.00
   82      20.00      25.00       0.00       8.00      99.00       0.00
   83      16.00      42.00       0.00       3.00      47.00       0.00
   84      30.00      44.00       0.00      56.00     163.00       0.00
   85       6.00       1.00       0.00     650.00     681.00       0.00
   86      33.00      44.00       0.00      95.00     163.00       0.00
   87       7.00      17.00       0.00     540.00     587.00       0.00
   88       5.00      44.00       0.00     416.00     475.00       0.00
   89      43.00      14.00       0.00     291.00     327.00       0.00
   90      17.00       1.00       0.00     225.00     284.00       0.00
   91      27.00      32.00       0.00      91.00     173.00       0.00
   92      46.00       8.00       0.00     277.00     342.00       0.00
   93      25.00      27.00       0.00     561.00     656.00       0.00
   94       6.00      17.00       0.00     524.00     606.00       0.00
   95      42.00       5.00       0.00     235.00     322.00       0.00
   96       6.00      12.00       0.00     547.00     595.00       0.00
   97      49.00      29.00       0.00     307.00     380.00       0.00
   98      43.00      42.00       0.00     312.00     375.00       0.00
   99      26.00      12.00       0.00     209.00     233.00       0.00
  100      44.00      45.00       0.00     387.00     457.00       0.00
  101      40.00      41.00       0.00     365.00     429.00       0.00
  102      18.00       6.00       0.00     216.00     245.00       0.00
  103      39.00      48.00       0.00     371.00     428.00       0.00
  104      27.00      49.00       0.00      70.00     116.00       0.00
  105      25.00      25.00       0.00     108.00     210.00       0.00
  106      40.00      43.00       0.00     370.00     381.00       0.00
  107      44.00      43.00       0.00     326.00     407.00       0.00
  108      28.00      28.00       0.00     117.00     192.00       0.00
  109      47.00      20.00       0.00     748.00     798.00       0.00
  110      10.00      38.00       0.00       0.00      34.00       0.00
  111      19.00       7.00       0.00     210.00     262.00       0.00
  112      20.00      27.00       0.00      42.00      50.00       0.00
  113      24.00      37.00       0.00     474.00     538.00       0.00
  114      35.00      33.00       0.00     759.00     791.00       0.00
  115      13.00      39.00       0.00       0.00      60.00       0.00
  116       8.00      23.00       0.00      23.00      69.00       0.00
  117       1.00      35.00       0.00     453.00     487.00       0.00
  118      31.00      12.00       0.00     175.00     252.00       0.00
  119      47.00       6.00       0.00     287.00     330.00       0.00
  120      15.00      46.00       0.00     433.00     465.00       0.00
  121       1.00       4.00       0.00     601.00     676.00       0.00
  122      32.00      46.00       0.00      80.00     141.00       0.00
  123       6.00      39.00       0.00       0.00      36.00       0.00
  124      47.00       5.00       0.00     292.00     324.00       0.00
  125      10.00      23.00       0.00      17.00      78.00       0.00
  126      28.00      15.00       0.00     582.00     636.00       0.00
  127      28.00       1.00       0.00     663.00     731.00       0.00
  128      17.00      47.00       0.00     413.00     479.00       0.00
  129      15.00      39.00       0.00      24.00      47.00       0.00
  130       8.00      40.00       0.00      12.00      53.00       0.00
  131      34.00      22.00       0.00     137.00     174.00       0.00
  132       2.00      25.00       0.00     846.00     906.00       0.00
  133      31.00       7.00       0.00     223.00     298.00       0.00
  134      42.00      43.00       0.00     317.00     368.00       0.00
  135       3.00       0.00       0.00     641.00     705.00       0.00
  136      48.00      37.00       0.00     347.00     388.00       0.00
  137      20.00       2.00       0.00     252.00     313.00       0.00
  138       5.00      17.00       0.00     497.00     554.00       0.00
  139      39.00      28.00       0.00     121.00     191.00       0.00
  140      19.00      34.00       0.00       0.00      83.00       0.00
  141      11.00       8.00       0.00     655.00     709.00       0.00
  142       1.00      20.00       0.00     508.00     584.00       0.00
  143      37.00      30.00       0.00     133.00     204.00       0.00
  144      39.00       2.00       0.00     964.00    1040.00       0.00
  145       6.00      12.00       0.00     590.00     675.00       0.00
  146      23.00      37.00       0.00      90.00     135.00       0.00
  147      35.00      26.00       0.00     151.00     183.00       0.00
  148      27.00      49.00       0.00     408.00     464.00       0.00
  149      34.00      24.00       0.00     130.00     214.00       0.00
  150      14.00      12.00       0.00     577.00     640.00       0.00
  151      17.00       7.00       0.00     925.00     982.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00
